Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_AD_ID
Cleveland Set 5 - 2016-2017,10574,"<span style=""font-size: small;""><font face=""Arial"">Practice cost-effective health care</font></span>",11764,5,,dlee
Cleveland Set 5 - 2016-2017,10574,"<span style=""font-size: small;""><font face=""Arial"">Practice cost-effective health care</font></span>",11767,4,,apulinec
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11589,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11591,5,,apulinec
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11592,5,,pwelsh
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11593,4,,jbonar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11596,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11606,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11609,3,,ohuska
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11610,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11611,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11612,5,,gengel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11614,5,,jbonar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11615,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11616,4,,gengel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11619,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11621,5,,jkissel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11624,-1,,gengel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11624,5,,gengel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11625,5,,kchiu
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11626,3,,ohuska
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11627,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11627,2,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11632,4,,jbonar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11633,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11634,5,,ttuff
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11635,5,,jbonar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11636,5,,jbonar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11639,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11640,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11641,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11645,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11646,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11647,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11648,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11653,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11654,5,,showitt
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11658,5,,gengel
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11659,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11667,5,,showitt
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11668,1,,kolesen
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11669,3,,kolesen
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11670,5,,ptavares
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11671,3,,isteiman
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11672,5,,isteiman
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11673,3,,isteiman
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11674,3,,isteiman
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11675,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11676,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11677,4,,aromanelli
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11681,3,,bmuir
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11682,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11682,4,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11683,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11684,5,,alee1
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11685,5,,ttuff
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11686,5,,cchung
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11690,4,,alee1
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11691,5,,alee1
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11697,5,,nmoser
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11698,5,,ptavares
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11699,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11700,4,,alee1
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11701,4,,sinjeyan
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11702,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11703,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10575,"<span style=""font-size: small;""><font face=""Arial"">Effectively communicate with patients/family members</font></span>",11704,5,,lwiltshire
